228735667216_10154322361837217,Watch Donald Trump become the 45th President of the United States.,Donald Trump's inauguration,video,https://www.facebook.com/bbcnews/videos/10154322361837217/,2017-01-20 10:31,258891,128915,40916,124043,46718,4388,7979,19584,56179
2017-01-20T15:56:58+0000,Amazing!!! God Bless DT. America is soon to be GREAT again!!!!,0.8,2.5
2017-01-20T16:49:01+0000,"Donald God has ordained you & there is no doubt about that.It stands as God Almighty has made this day.Brother Trump remember your brothers in far away Biafra.Pls Brother do not for any reason forget us God bless you,God bless America.",0.3,0.3
2017-01-20T16:59:53+0000,Give him time ... I don't see you out there doing anything but complaining.... im so sick of poor me people he's our president and he will do his best ... God Bless America ... stop acting like kids,0.3,0.9
2017-01-20T19:14:07+0000,Please stop saying look at all the happy white faces.. they're Americans who voted and choose to stand in the rain at an inauguration,-0.3,0.3
2017-01-20T16:47:52+0000,America is the furthest thing from a Christian nation lol.,0.3,0.3
2017-01-20T17:14:54+0000,"All of you keep calling him a ""socialist"" yet you IDIOTS were the same ones who LITERALLY voted for Bernie Sanders the socialist...... do you even politics?",-0.7,0.7
2017-01-20T16:06:22+0000,I love and respect this country! God bless the Amrica!,0.6,1.3
2017-01-20T19:37:48+0000,"Give him a chance... you're missing the point he's not good enough to hold the office of president for so many reasons, he's not even a good man let alone president!",-0.6,0.6
2017-01-20T22:08:18+0000,"Basically, he is the new CEO of a company that pays me well enough to stay even though I hate the business model and tend to be embarrassed to say I work there.   Done with politics and patriotism",0,0.5
2017-01-20T16:42:26+0000,"This is funny the ""Antichrist"" didn't people say that for obama, bush, and others i swear this is just another mistake not a religious act",-0.3,0.3
2017-01-20T16:34:43+0000,"Go obama, may God continue to bless you and your family.  You will be miss",0.3,0.6
2017-01-20T17:13:16+0000,9.7 trillion deficit in the republican budget proposal.  Show us that you're a real business man and show us a balanced budget and make repealing Obamacare a separate issue.  There's no reason the budget and Obamacare have to be the same bill.,-0.2,1.1
2017-01-20T16:02:03+0000,It's going to be a wonderful day!  Really amazing! Great great beautiful day.,0.7,2.2
2017-01-20T16:41:03+0000,I'm really impressed to see a real white man leading Americans in their own country. I hope corruption will be cut short.,0,1
2017-01-20T17:50:39+0000,The pass is the pass.let come togather n pray 4 him we all wants all those things he wants 4 our kids n 4 our Great America.God Bless him n God Bless Our America,0.8,0.8
2017-01-20T17:40:44+0000,Obama was one of the worst presidents in our nations history especially for the minorities I definitely will not miss him good riddance,-0.7,0.7
2017-01-20T16:01:58+0000,"Wow Lana, I didn't know wanting everyone to have equal rights made me mental. Good to know.",0.1,1
2017-01-20T17:16:22+0000,"He's planning to build America without paying his dues. Where is that money coming from, you dumb a$$?? Yet again divisive, Washington vs the people..etc!",-0.1,0.8
2017-01-20T15:49:52+0000,"Donald will be the best president ever. Resistance before its great again, is normal. Go for it Donald",0.3,1
2017-01-20T15:48:42+0000,"Great day for America, Good ridance Obama.  Let Brexit begin..",0.3,0.7
2017-01-20T15:46:03+0000,For USA  now you have someone that is your representative and show what you want to be! Hope the best for you guys,0.3,0.7
2017-01-21T01:24:10+0000,Terribly America's first black and now former President never saw the beauty of people of all colors coming together. Obama wasted 8 years.,0,0.1
2017-01-20T16:33:05+0000,If the Russian had anything to do with our elections we wouldn't have had Ovomit for 8 years so stfu Russians didn't do anything,0.2,0.2
2017-01-20T16:37:30+0000,Every time a new president is elected half the country won't be happy but we are grown and need to suck it up and move on- when obama was elected it wasn't all roses!,-0.8,0.8
2017-01-20T15:38:13+0000,Really love to see how his presidency will unfold wish ah can skip it to  4yts already,0.7,0.7
2017-01-20T15:43:19+0000,The day has come although I do not vote for Mr. Trump I am in this boat like all the American citizens so I only have to wait with the hope that everything will be for good ... we will see what will happen.,0.5,0.5
2017-01-20T18:15:10+0000,I'd rather watch re-runs of Giiligan's Island. And l can't stand Gilligan's Island.This 45th person walking into the presidential position is going to have to do a lot of things different than what he has represented himself to be so far to be considered a president in a lot of people's eyes.,-0.2,0.4
2017-01-22T05:27:18+0000,Everybody is good in his or her own ability and you can never evaluate until the upcoming president finished his tenor. Good Luck to America and God Bless America and Strengthen the new president.,0.6,1.3
2017-01-20T17:30:39+0000,"Because he said that he would do bad things does not mean he will, hr might have said them as a part of his campaign, not for or against anyone but it could be true",-0.5,0.5
2017-01-20T17:16:56+0000,This is the saddest I've ever been. The only Christian nation in heaven. You can't promise people God will protect our country. God doesn't love America more than any other country. I'm done. Ugh.,0,1.8
2017-01-20T17:08:07+0000,U can't be mad at him for speaking the truth he is right about some issues,0.2,0.2
2017-01-20T17:30:30+0000,God Bless America and our new President of this great nation.,0.8,0.8
2017-01-20T17:52:29+0000,"Thank You Father for giving us a President of the people and by the people, and we ask that You bless the works of his hands. Amen",0.6,1.3
2017-01-20T16:01:31+0000,wish for all people of united state of America all the best for ur new President,0.6,0.6
2017-01-20T17:14:40+0000,"One thing so far I will agree with you, our infrastructure need to be fixed. But President Obama had tried to do that, sadly your party didn't support him.",0.1,0.8
2017-01-20T15:42:32+0000,Close the doors..... rats infestation on Washington is coming,-0.5,0.5
2017-01-20T17:02:28+0000,Nobody that hasnt lived through atleast 3 US presidents should be allowed to vote! You dont have the ability to determine whats good or Bad.,-0.3,0.6
2017-01-21T10:41:36+0000,So many uneducated comments.  Wait and see.  It's all going to be good for all hard working Americans.  The Clintons are the establishment that made billions by making shady deals with foreign countries.,-0.3,1.6
2017-01-20T17:50:58+0000,Normally I have no real feelings towards the new president... But this time...I have a really bad feeling. Nothing I can put my finger on.... But it's there...,0,1.3
2017-01-20T17:06:29+0000,"God says, ""I can't do anything for you.  The signs were there to avoid this creep and you ignored them all.  You're on your own.  Good luck, dummies.  God out!""",-0.1,1.9
2017-01-20T17:08:02+0000,Look at all this people the are not even happy about this inauguration its so so sad for real you can feel the pain and concerns in the eyes of all this people God help us!!,-0.8,0.8
2017-01-20T17:11:21+0000,"I am seeing all of the mad faces going by. If you don't like him ,stop watching. It's is the anger in this country that is tearing it apart.",-0.1,0.7
2017-01-20T17:39:50+0000,What a wonderful day! Our nation brought back from the brink! Thank You for listening to the prayers of your people Lord! Please help us to make the most of this great opportunity. Continue to bless us Lord. Amen,0.6,3.7
2017-01-20T15:33:46+0000,Waiting! For the  to appear,0.1,0.3
2017-01-20T15:46:04+0000,That one person that keeps pushing the angry button grow up.,-0.4,0.4
2017-01-20T18:50:03+0000,"God will answer prayers, just pray all you sad and angry people,  God has control of our Nation now, thank you God for hearing your people,   praise God for all things. Amen",0.4,0.8
2017-01-20T18:50:03+0000,"God will answer prayers, just pray all you sad and angry people,  God has control of our Nation now, thank you God for hearing your people,   praise God for all things. Amen",0.4,0.8
2017-01-20T15:38:52+0000,All the money and energy and resources we wasted on all wars total we could be on other planets by now and harvesting the universe,0,0
2017-01-20T16:20:50+0000,"Back on top when you have a businessman in charge who has had his business bailed out 3 times by Russians...lol..his sons words not mine....he does not know a thing about politics, but you'd will find that out the hard way...lol",-0.4,0.4
2017-01-20T17:17:24+0000,Protectionism has historically always lead to economic pain. His policies will make Americans homeless again! Why do humans repeat historic mistakes again and again!!,0,1.3
2017-01-20T16:09:57+0000,We are going to have a awesome next 4 hopefully 8 years,0.7,0.7
2017-01-20T17:15:03+0000,I like the sound of a greater infrastructure and more people working. Ideas are nothing it is all in the execution. I believe in the government and the shared power.,0,1.4
2017-01-20T16:25:36+0000,"Wow, they're some straight ignorant and ridiculous people here today's I hope you know putting the word president and Anyword with hurting is tracked online..",-0.6,0.6
2017-01-20T16:35:07+0000,I truly don't think I can ever call him president. I know that is disrespectful but I just can't. Our fore fathers are so disappointed in us.,-0.5,1.5
2017-01-20T15:37:35+0000,Please focus  chennai... More than 30 lakh people  are continuing  their 8 th day protest... Support jallikkattu Ban Peta in India. ..save our culture...,0,0.5
2017-01-20T15:49:46+0000,"Where is Mrs. Clinton hope she fine, wish her good health. Thank you a President Obama, wish new president can be the leader to make USA great and keep the world in peace, take care all and be happy, from Tokyo",0.6,1.2
2017-01-21T02:58:57+0000,"Notice that he had to be sworn in with itsy-bitsy phrases, unable to remember six words in a row, and notice in his hideous speech that he now believes he is president of the world. Scary? No. Terrifying.",-0.2,1.3
2017-01-20T16:17:33+0000,The upside to all this is that the comics and those with a great sense of humor .will have material for four years .of some of the best jokes anyone could possibly come up with .so yeah there's always an upside.,-0.1,0.1
2017-01-20T17:19:11+0000,Grow up people. I cried when Obama was elected and I thought horrible president. BUT he was our president so I respected him because I am an AMERICAN.  We are need to stand together or we are nothing,0,1.1
2017-01-20T17:26:20+0000,"John Harvey. Nope. This was a Dejure coontey until Lincoln refinanced and incorporated DC. Now all, including humans are incorporated as the Products of America and the no longer Children of God",0,1.3
2017-01-20T16:13:33+0000,Here's my comfort...  God knew the results before we knew who was running.   My God has NEVER failed me and he's not going to start today.   And no matter who is the president of the United States of America...my God still reins!,0.1,1.3
2017-01-20T17:10:08+0000,Race! Race! Race! - the perfect distraction from a budget that increases our debt by ~50%,0.4,1.4
2017-01-20T15:50:45+0000,"Respect mandate as President Obama does, believe in tradition of handing over power . America is a role model for many countries let us keep it that way. Thanks for everything thing dear president Obama i love you.",0.6,1.8
2017-01-22T05:58:48+0000,He's the most honest president youll ever have And if you let him do his job without being the ignorant pricks  alot of you are He will fix your brain washed country,-0.7,0.7
2017-01-20T17:13:52+0000,Wanting him to fail is like wanting the captain of a ship we are all on to crash. I'm not a supporter but like it's been said before we have no choice but to deal with it at this point.,-0.4,0.8
2017-01-20T17:34:45+0000,Alysia Ferrier are you saying he doesn't have a right to his own religion because he is now a face of the people? I don't think that's very fair.,0,0.5
2017-01-20T16:41:37+0000,"Obama, the only President to be at war every single day of his presidency",0.3,0.3
2017-01-20T16:47:28+0000,"For Our New President and Vice President:                              ""As for you, you meant evil against me, but God meant it for good in order to bring about this present result, to preserve many people""",0.6,0.6
2017-01-20T19:18:21+0000,"All a show for the elites. We watch films from Hollywood, they suffice our entertainment needs. The elites are the writers, casters and directors of this one.",0.2,0.6
2017-01-20T16:43:54+0000,"So much stupidity and hatred on here, if you don't like this go away .....  I didn't watch Obamas in take office why are you watching this? Go away!!",-0.5,1.5
2017-01-20T17:37:10+0000,i thought it was all an elaborate joke.. this reality now... good luck everyone,-0.5,0.5
2017-01-20T15:55:46+0000,Hasbanyoje noticed that there are barely any people? The inauguration is normally packed everywhere,0,0.7
2017-01-20T16:53:13+0000,"Obama has made America great 8yrs ago. First president to come into office , when a recession was at its highest level and turned it round. Lowest unemployment in the history of any President held in office.",0.2,0.8
2017-01-20T15:50:04+0000,people really need to look up why Hamilton and the founding fathers put in place and created the Electoral College...can't believe how many stupid people are out there... Read a book already,-0.4,0.9
2017-01-20T16:38:12+0000,"Wrong people in right places. Hopefully there are people with a true interest to keep balance in the World, independently of being democrat or republican.",-0.2,0.9
2017-01-20T16:59:45+0000,"Making America great starts with its people. Go to work, raise your kids right, do no harm to others and help those in need. It's that easy.",0.4,1.2
2017-01-20T20:25:51+0000,"So nice to have a leader that won't give our billions to our enemys that wish us harm , and our Uranium and protect the terrorists that desire to harm us and wipe us out!!",0.1,0.1
2017-01-20T15:52:31+0000,Look at all that salt. They won't have snow build up for years in D.C.,0.1,0.3
2017-01-20T17:47:33+0000,8  year's. Woundful year's. Obama. Always in my heart you and your. Family Love you. And God going to always. Bless you.. Still Mr. President to me.,0.4,3.5
2017-01-20T16:50:06+0000,Marisa. Tons of people voted for Obama all races. So it's not a white thing. It's about saving  America not turning it into a 3rd world country,0.2,1
2017-01-20T15:48:50+0000,Kea Oliver:  he didn't get the inner city vote where 95% of the shootings happen thanks to soft on violent crime liberals and liberal gun control,-0.5,0.5
2017-01-21T20:32:12+0000,"He is America's 45th president. I am an American. He is therefore my president and I wish him well. I pray for his future successes because his success is our, the people's, success.",0.3,1.4
2017-01-20T15:44:01+0000,Best of luck to the new president and all americans.,0.3,0.3
2017-01-20T16:41:04+0000,I advise everyone to think for themselves and not just use 1 or 2 news sources. Watch them all and then come to your conclusion on how you feel about everything.,0,0.3
2017-01-20T16:48:30+0000,Because other nationalities would buy up everything buy saving and not spending like my black pple do...NO WAY WHITES WOULD BE IN CONTROL IF MY BLACK PPLE WOULD WORK TOGETHER,-0.4,0.4
2017-01-20T17:04:54+0000,I just wish he could not use his hands so much when he speaks. There is something about the way he does it that just turns me off so much!,0,0.5
2017-01-20T16:59:40+0000,"This nation is GREAT, a solid foundation with unparalleled enthusiasm in service to God and humanity, and unwavering faith in the future unseen! God bless United States....",0.7,1.5
2017-01-20T15:59:12+0000,Welcome to the new order where anyone who disagrees with our new regime is deemed fake news and our new ruler turns his back on his own country to defend Russia because of a pee pee tape. Oh America how we have fallen.,-0.3,0.6
2017-01-20T15:57:37+0000,"The radicalization, political gimmickry and irresponsible demeanor in the world is jostling full throttle. Modi of India leads the way.",-0.2,1.2
2017-01-20T16:30:27+0000,See how ba ies act obama wouldnt shake hus hand awwwwwwwe go away gracefully,-0.3,0.3
2017-01-20T15:44:28+0000,What's Boris Johnson doing becoming President of America? Come on Boris! Come back! No actually stay over there! Eh? Oh sorry! That's not Boris? Whoops! Gosh they are so alike.........,0,2.8
2017-01-20T17:15:25+0000,"It's not trolling, it's being worried about our lives and worried about who can effect what happens with our lives! Not trolling just worried about our lives, families lives, and friends lives.",0,0.6
2017-01-20T17:15:25+0000,"It's not trolling, it's being worried about our lives and worried about who can effect what happens with our lives! Not trolling just worried about our lives, families lives, and friends lives.",0,0.6
2017-01-20T15:48:53+0000,Wishing him the very best of the presidency. Our country needs it.,0.4,0.8
2017-01-20T20:31:02+0000,"Even though I don't like president elected trash, I love how American leaders leave a power peacefully. I hope African leaders will learn something from this.",-0.1,0.9
2017-01-20T16:35:06+0000,All these low angle camera shots and none of the usual overhead ones. They wouldn't be trying to hide how low the turnout is maybe...? ,-0.4,0.9
2017-01-20T15:41:47+0000,"It's so nice, soon we'll all learn a new language. It'll be mandatory to learn of course, but who knows, the russian language could be fun.? -.-",0,1.4
2017-01-20T17:40:09+0000,later Barry O....you're a good man. Now back to business... Let's get America back on track with the rest of the world.,0.2,0.8
2017-01-20T15:43:50+0000,"Despite his eight years as first American black president, Barack Obama has never visited Nigeria as largest Africa blacks' country.",-0.4,0.4
2017-01-20T15:53:10+0000,And the show is going to start!   I have my popcorn ready!,0.1,0.4
2017-01-20T16:25:50+0000,Congratulations USA now you have a president that reflects your poor humanity !!  Someone that wants to build a wall to divide people is not an honorable person,-0.4,0.9
2017-01-22T12:49:04+0000,"Many people in India  we fasted and prayed to God to make him the President, it's not money that made him the president, it's God who made him. God lives and God will save America.",0.3,0.6
2017-01-20T16:47:37+0000,"Welcome Mr President  Tramp ,you are New vision of American and LOVE wants to worldwide thru you,So make world a joint family. Plz come to India We are waiting for your WELCOME.",0.3,0.9
2017-01-20T16:06:10+0000,"People STOP wasting your life and energy saying NOT MY PRESIDENT. He IS your president. End of story. I'm not liking it to much either but I am American, and will accept this and move fwd. Deal with it!!!!",0,1.5
2017-01-20T16:32:44+0000,"Everyone might as well get behind him now. Don't stint on criticism, but they've got to work with him. He's the only President they've got. Nobody knows what he's going to be like",0.1,1.3
2017-01-20T17:15:21+0000,"Radical Islamic Terror? Mate, more Americans have been killed by toddlers with guns than by Islamic terrorists. More people have been gunned down by white Christians too",0,0.3
2017-01-20T17:10:53+0000,Anybody can talk people up now show people the policies you plan to change. Your cabinet choices don't seem to be proactive or even intelligible,0,0
2017-01-20T17:04:56+0000,Something really bad has just happened possibly the worst thing that could happen to the US. And more than likely to the world. We've just elected Russia to ruin our country.,-0.3,1.5
2017-01-20T17:03:26+0000,Look outside the lgbtq community. It's more in this country than just them.,0.2,0.5
2017-01-20T17:16:23+0000,Finally someone who is bringing God back into our country!!!,0.7,0.7
2017-01-20T17:02:34+0000,It's disturbing that liberals hold so much anger and hate towards America......sit back and watch....We had to for 8 years.....you can too.,-0.6,0.6
2017-01-20T16:20:00+0000,"Treat others the way you wish to be treated, don't expect to be treated and differently than the way you deal it out. Be nice for gods sake.",-0.2,0.5
2017-01-20T15:38:04+0000,"The Marine on the left looks cold. Come on, man, the world is watching.",0.1,0.4
2017-01-20T15:50:43+0000,I wish you all the best of the world,0.6,0.6
2017-01-20T19:01:12+0000,"He was so desperate for attendees, El Chapo evidently got an invite!",0.2,0.2
2017-01-21T14:44:25+0000,"To all of you hateful people, do you remember any Republicans protesting when Obama, the Manchurian Candidate, was elected? I don't think so!",-0.3,0.7
2017-01-20T15:36:24+0000,God bless the USA and the world! May this man keep from doing atrocities with an impact to many!,0.4,0.9
2017-01-20T16:46:15+0000,I'm a democrat and I'll still pray for whoever is in office. It's too much nonsense going on. Some of you are Angry for no reason..is it just because others are? so you jumped on the bandwagon? Just chill.,0,1.9
2017-01-20T16:16:08+0000,"This is an AWESOME day.... enough giving away of our sovereignty by BOTH parties, let's put Americans first, protect our Bill of Rights, lower taxes, and secure our borders.",0.8,0.8
2017-01-20T16:21:18+0000,Well the soon to be First Lady all cover up. Beautiful outfit. Gorgeous. Ummm. Do I see Jackie Kennedy version here ?  Please no.,0.1,2.8
2017-01-20T16:51:37+0000,Today January 20th 2017 @ 12:01pm the world  you once knew will be no more for there is a NEW WORLD ORDER,0.1,0.1
2017-01-20T16:45:32+0000,For an aspect that is heavily been involved in this event as it's been churches really don't pay very much in taxes that being said this all white choir do sound good,-0.1,0.1
2017-01-20T17:19:13+0000,"All of you saying we shouldn't stand up and be angry do realize that this country wouldn't exist if nobody ever stood up against tyranny, right?",-0.8,0.8
2017-01-20T16:58:46+0000,"At this moment, Obama is President and Mike Pence is the Vice President ",0.4,0.4
2017-01-20T15:37:56+0000,Who else is tuning in to watch a country be collectively sick in a bin?,0.1,0.1
2017-01-20T21:25:23+0000,"All these people that say ""he's not my president"" then make it so and get out because as long as you live in the U.S.A. he will be your president!!!",0.1,0.1
2017-01-20T16:50:12+0000,"I hope there is a group of people out in this American world that will help each other instead of hurting & tearing down each other, no matter the race.",0.2,0.2
2017-01-20T17:11:49+0000,How can you guys say he's full of hate when liberals have rioted looted and destroyed American because your feels were hurt it just makes no sense,-0.8,0.8
2017-01-20T16:43:50+0000,"President in US is just toy,there is small group of people behind all theese scenes who choose them and do whatever they want via presidents.",-0.1,0.1
2017-01-20T16:57:01+0000,can you morons stop whining about what race people are here? Stop. Please god. Just shut up. You're the ones making everything about race,0,0.8
2017-01-20T17:25:20+0000,Our country was founded by Christians. Over time people are trying to go against the founding fathers beliefs and are trying to take God out of society which is twisted,0,0.9
2017-01-20T17:46:00+0000,"Kat Belle, try doing something you would do to any other American. You'll see real quick about your choice of not accepting.",-0.1,0.5
2017-01-20T16:26:02+0000,Hell hath no fury as a Country scorned! Let the left have it.,0,0.1
2017-01-20T17:03:05+0000,"Well Americans, now live with your selection of leader. You will be the ones that will be cut off from the rest of the world with ""Tump"".",0.4,0.8
2017-01-20T16:40:35+0000,we do hope all these smiles are honest and the coming years of his rule will bring smiles to everyone else in the us and the world,0.8,0.8
2017-01-20T16:59:03+0000,Sad sad day for this country.. please let these 4 years pass quickly. A disgrace to what most of our citizens stand for. Disgrace!!!!,-0.6,1.8
2017-01-20T16:02:53+0000,People what is the point of protesting and being angry. It's done. All we as American people can do is pray and hope for the best .,0.2,0.8
2017-01-20T16:40:18+0000,Edward Myers are you really that dumb? Every American did not want him but will suffer bc of you uneducated racist bigots! ,-0.6,1.3
2017-01-20T17:24:08+0000,Some people don't understand that gods kingdom is no part of this world... and he said that false religion will consort with the United Nations,-0.2,0.2
2017-01-20T16:16:49+0000,I just hope for our sake that he does a great job. Joke hasn't ended yet so I guess he is our president.,0.1,1.2
2017-01-20T16:08:51+0000,"And now the submissive sheep says ""let's work together, he's our president""",-0.1,0.1
2017-01-20T17:32:42+0000,"American democracy is great...Obama and Clinton looks on as Arch rival DJT gets swung into office. In Gambia, a president is was swung into office from another country......so sad",0,0.9
2017-01-20T15:59:33+0000,If I was Clinton I would have done what I should have done during my campaign and called in sick rather than face this embarrasment,-0.2,0.2
2017-01-20T18:02:10+0000,Separation of church & state! Hello! The reason our nation was founded was to free ourselves from religious persecution. Or did you morons who elected a circus clown forget your actual history?,0,1.4
2017-01-20T16:31:46+0000,Finally going to get those pesky ethics out of the way.,0.6,0.6
2017-01-20T16:00:40+0000,Nice to see Bill and Jillary paying their respects.,0.8,0.8
2017-01-20T16:05:31+0000,I feel like the band is going to start playing the State Anthem of the USSR at any moment. Probably waiting for Donald to walk out.,-0.1,0.5
2017-01-21T04:17:57+0000,Putin and his mates would be slapping each other in the back for a job well done!!! Manchurian candidate becomes president !,0.5,1
2017-01-20T17:23:37+0000,One God only? Oh please - Christian Right Wing in the office...,0,0.1
2017-01-20T16:40:19+0000,"I can't believe he's going to be president. Once someone said ""If the president is an idiot, is because the people is well represented"".",0,0.2
2017-01-20T17:44:48+0000,This is a nation divided because only 1% has billions and now they are in power with a lying criminal corrupt hothead - oh my,-0.6,0.6
2017-01-20T16:18:08+0000,"All the reactions show that it will be incredibly difficult to come together as human beings, we've got a long road ahead of us..",-0.3,0.3
2017-01-20T16:07:42+0000,"I think we're doomed, but I hope I'm wrong. Sorry world, the perpetuation of the dumbing down of the servants by the masters has finally won.",-0.3,0.7
2017-01-20T15:40:15+0000,Its a sad day for America and the world it just doesn't fee right that a person with all that hate is the most powerful man in the world God help us all,0,0
2017-01-20T19:38:47+0000,"If you live on soil within the unites states of America, Trump is your president! For the next four years! Support him or not, he is going now where.... As a nation n we should focus on united ways to grow together and be a better nation! The world is always watching America!!",0.2,1.4
2017-01-20T17:44:27+0000,well  the Obama  had their go... time to move on  and let some one else have a go,0.2,0.2
2017-01-20T17:09:17+0000,All these Snowflakes crying not my President and all the other BS. But yet they are still watching the inauguration. They must be in denial.,0,1.1
2017-01-20T17:19:50+0000,"Merkel is actually destroying Europe with her ,,poor refugees"" Your choice is good because Clinton is  second Merkel or even worse",-0.3,0.3
2017-01-20T16:05:26+0000,Really dont know why your all bo hooing he was afterall democratically elected. So you have made your bed America so lye in it.,-0.3,0.6
2017-01-20T20:02:27+0000,Them two guards need some lessons from our coldstream guards on how to srand to attention. One on the right with his legs apart.,0,0.6
2017-01-20T17:25:31+0000,They had 8 years. Anyone that has any sense at ALL would want THIS change. The want to be there ---to protest is absurd. I'm going to pray for them as they do not know any better OBV,-0.1,1.6
2017-01-20T17:44:03+0000,Obama did salute the freaking Marine.. pay attention to detail....,0.6,0.6
2017-01-20T17:14:58+0000,Sarah milstein you are a sad excuse imposing your views on your students they should decided for themselves not what you tell them,-0.7,0.7
2017-01-20T17:28:05+0000,"You people are so rude and negative, didn't your momma ever tell you if you have nothing nice to say don't say nothing at all.",-0.8,0.8
2017-01-20T17:18:29+0000,Anti - Americans Stop your ignorance.  Today is a day to celebrate Democracy.  We are a REPUBLIC of 50 State Democracies and the vast majority of those 50 Democracies OVERWHELMINGLY voted for our CURRENT PRESIDENT.,0,0.7
2017-01-20T17:18:21+0000,LOL God is so effective in protecting people that terrorists stop blowing people up.,0.6,0.6
2017-01-20T17:22:58+0000,America is gonna need god more than ever now. We're also going to need to stick together and exercise our rights,0.1,0.3
2017-01-20T15:58:59+0000,"He is unfortunately the president, but please remember that over 9 million of us  voted for any other candidate and not him.",-0.1,0.1
2017-01-20T16:27:37+0000,You think he could look happy for his own inauguration.,0.4,0.4
2017-01-20T16:45:46+0000,Look how rich Obama is leaving office. Presidency sure worked for him.,0.2,0.4
2017-01-20T16:46:18+0000,"God supports America, that's why it was the first empire he made, If I have my history right it sprung up right after the fall of Rome about 500AD right? And Moses was a founding father.",0,0.4
2017-01-20T16:59:33+0000,"Those of you who are watching and don't like what happened ~ there's the door, don't let it hit you in the rear on the way out!! Hillary would have ruined this country!",-0.8,1.6
2017-01-20T17:18:04+0000,Why would anyone say they hope he gets shot during his speech. That is cruelty at its greatest. That is disgusting!!  Shame on you,-0.2,2.1
2017-01-20T17:23:10+0000,If you are not a patriot of this country you will be against him. But he has been the only man that describe every american dream.  We unite and we will be sucessful. Bringing God back is the best start of our future.,0.4,2
2017-01-20T17:30:02+0000,Batak Obama will always be my President even though I am sitting million miles away....,0.3,0.3
2017-01-20T15:40:22+0000,"You are all crazy, I am super excited for our new president.",0.5,0.5
2017-01-20T16:29:09+0000,"I'm sorry, but giving him credit for showing up to his own inauguration? ",-0.6,0.6
2017-01-20T15:48:16+0000,As a Canadian I've become very weary of career politicians so I'm hoping that The Donald can temper his approach and do a good job for the USA  and work hand in hand with World Leaders - fingers and toes crossed.,-0.1,0.1
2017-01-20T16:47:13+0000,Having the majority of the nation being christians doesn't make it a Christian nation. We're a free nation. Literally founded on that idea. Y'all need education,0,1.1
2017-01-20T17:24:45+0000,"No wonder most American students do not no a thing about other countries, all they ever are getting told is that America is the best",-0.1,0.1
2017-01-20T16:17:37+0000,Can you get this through your head! This man was not elected! He is illegitimate.,0,1.3
2017-01-20T17:00:33+0000,Hating on the middle-easterns while worshiping a middle eastern lol,-0.7,0.7
2017-01-20T16:48:05+0000,Bloody hell! This is really happening omg! Lmao I don't know  what even think anymore! Muppets ruling USA  what the hell are we living in,-0.1,1.3
2017-01-20T17:48:25+0000,This peaceful transition of power is why America is already great.,0.8,0.8
2017-01-20T15:35:47+0000,"Americans that matter wish you well, whether they voted for you or not!  The rest can feel free to relocate.",0.4,0.8
2017-01-20T16:23:51+0000,Unthinking respect for authority is the greatest enemy of truth.  ~Albert Einstein,0.2,0.5
2017-01-20T17:42:07+0000,God has nothing to do with this election. He/She/it is not real. If you paid more attention to politics as you do to religion maybe we would all get along or have actual conversations,-0.3,0.9
2017-01-20T17:20:48+0000,"Well all immigrants will leave the country now because : he said:  ""Hire only Americans"". Without elaboration as to what that means... mass exodus to follow...",-0.2,0.8
2017-01-22T01:56:26+0000,I did not get to see this yesterday because I was WORKING.... all you Obama and Hillary supporters shouldhave been doing the same,-0.8,0.8
2017-01-20T16:50:01+0000,"Leave out Social Security ,Medicare, Medicaid alone.  Watch out for the education of our children. We are all Americans, don't forget the poverty stricken and middle class.",0.1,0.4
2017-01-20T16:37:32+0000,"Although I don't approve of our choice of President, I have nothing bad or hateful to say.... Otherwise I'd be no better than them. Let's not be part of problem but part of the solution.",0,0.3
2017-01-20T16:58:29+0000,"Saying you are wrong, we finally have a president who loves America... so happy to be rid of the racist Obama's!!",0,0
2017-01-20T16:26:44+0000,Its really gonna be a crazy one if we dont accept what is already a fact.... this is the reason why everything is all complicated for people cannot accept the truth... untill we learn thr will be no resources..,-0.7,0.7
2017-01-20T17:05:22+0000,Does he realize people on DC are also not reaping the wealth????? Try going to anacostia or other poor areas...or working in the ER,-0.4,0.8
2017-01-20T16:31:47+0000,have fun with the Obama Phone users you're getting a paperweight and an alarm clock you don't deserve a cell phone cell phones are luxury we shouldn't have to pay for you to have,-0.9,0.9
2017-01-21T09:24:15+0000,"Insane, can't believe what the American public have done. Good luck to the rest of the people around the world, we are all in trouble with this psycho in charge",-0.3,0.6
2017-01-21T13:35:57+0000,It takes so long to see what will happend in the inauguration and also so long to see an economist becomes a president. Let's see what will happend for the economy.,-0.3,0.7
2017-01-20T16:24:11+0000,There was no rioting when Obama was named....not because everyone liked him but because some people know how to lose with grace and to be respectful,-0.1,0.1
2017-01-20T17:00:14+0000,Smh I never thought I would see the day that America is being divided right in front of my eyes and I can do nothing about it,-0.7,0.7
2017-01-20T16:02:57+0000,Welcome Mr. President.  May God bless you and guide you in the days to come. You are in our prayers.,0.5,1.6
2017-01-20T16:01:19+0000,"Both parties in our nation are corrupt and care only about two things: their no ey, and the friends who put them there's money.   Wake up, fellow Americans - we are all just sheep to them. Down with party power and up with citizen power!",-0.2,0.8
2017-01-20T15:59:04+0000,Carter. Another good man we can look up to. It's not just Obama. Sometimes we get it right. This time....,0.2,1.5
