5550296508_10156548798691509,"A car bomb targeting a convoy of foreign troops exploded near the US Embassy in Kabul on Wednesday, killing eight people, an Afghan official said.",Car bomb kills eight people near US Embassy in Kabul,link,http://cnn.it/2p7qO2R,2017-05-03 4:00,1172,194,221,727,10,62,3,325,45
comment: ,dang,0,0
comment: ,"We asked him politely to give up the seat he had paid for, because we wanted to screw him over. When he refused, we had him beaten and removed. Never flying this airline again.",-0.5,1.6
comment: ,"Solution, DON'T OVER BOOK.",-0.3,0.3
comment: ,Omg. I was just thinking that. Lol miss u,0.2,0.6
comment: ,I hope this man sues United and the police who dragged him off the plane for hundreds of millions of dollars.,-0.6,0.6
comment: ,If people hadn't been recording on their smartphones then we wouldn't have near the level of public outrage over this.,-0.9,0.9
comment: ,"Boycott this airline! If I had been on this flight, I would have walked off and demanded my money back. They are disgusting and I will never fly them again.",-0.8,2.5
comment: ,Horrible.  United why??,-0.5,1.1
comment: ,Why was he picked at random??,-0.4,0.4
comment: ,lol Caroline Vizzuett,0.4,0.4
comment: ,"So many cases like this, all because his flight was overbooked.. So its the airlines fault!

The way they treat people is disgraceful.",-0.4,1.9
comment: ,Every time.Its the US.,0.1,0.1
comment: ,Stupid Flight Staffs,-0.7,0.7
comment: ,The airline is totally wrong to physically drag a paying customer off the plane. He was assaulted.,-0.7,1.4
comment: ,"Seriously, this is the best way they have of handling these situations?",0.6,0.6
comment: ,"""He refused to leave"" ... says it all really.",-0.5,0.5
comment: ,"Man, looks like the gestapo taking him away.",0,0
comment: ,United airlines is horrible,-0.8,0.8
comment: ,Well this will boost his bank account,0.6,0.6
comment: ,United Airlines will have a tough time recovering from this...the leggings controversy was easy.....,0.3,0.3
comment: ,"Was a bit of a dick not moving tho , airlines have a right to remove anybody from a flight.",0,0
comment: ,Has it gotten to this? Are we losing our humanity?,0,0.4
comment: ,What doesnt cause public outrage?,-0.7,0.7
comment: ,"So a doctor who paid for his seat to reach a hospital on time is dragged off to accommodate some staff! 
If this was voluntary, why the hell they dragged him off! And it's totally airlines fault to overbook the craft in first place
The company is (hopefully) going to end up spending a lot more than 400 bucks. 

#utter_disgrace",-0.5,2.5
comment: ,United is the worst!,-0.8,0.8
comment: ,Boycott United Airlines over booked and over fxxked !!!,-0.8,0.8
comment: ,"That man looks like Fardad, the great ""liker""",0.7,0.7
comment: ,Million dollars in compensation,0,0
comment: ,#neverflyunited,0.1,0.1
comment: ,They always over book the flights! its horrendous! we were asked once coming back from chicago. After a 5 hour layover..we were like NO.,-0.6,1.2
comment: ,This is disgraceful behaviour of the airline,-0.9,0.9
5281959998_10151136503609999,"Sergio García won the Masters Tournament in a playoff, taking his first major 18 years after he burst on the scene as a teen prodigy.",Masters 2017: Sergio García Wins First Major Title,link,https://www.nytimes.com/2017/04/09/sports/golf/masters-2017-sergio-garcia-finally-wins-first-major-title.html?smid=fb-nytimes&smtyp=cur,2017-04-09 19:09,11958,252,524,11009,825,116,2,4,2
comment: ,"Siria, gipto, Ruanda...etv

EEUU illuminatic satanic",-0.1,0.6
comment: ,Life time achievement,0.6,0.6
comment: ,"<3 POWERED BY <3 Haseeb Awan <3

   <3 OWNER BY KING BOT TEAM <3 SITE <3 SELFBOTZ.TK <3",0.6,4.7
comment: ,,0,0
comment: ,"I've not liked him since all the confusion he caused several years ago with Tiger Woods. But, it's nice for everyone to get a chance at the majors in their career.",0.4,0.9
comment: ,Way to go Sergio,0.2,0.2
comment: ,about time the crybaby won one,0.1,0.1
comment: ,Congratulations !! YOU  deserve it !!,0.2,0.4
comment: ,SERGIO!!!!!!!!!!!!!!!,0.2,0.2
comment: ,Congrats Sergio.Glad you finally grew up and kept your head in the game.,0.8,0.8
comment: ,I'm so happy for him.  I have watched him since day 1 and it's been a long haul for him.  Viva Sergio!,0.5,1.6
comment: ,"Jesu Christe, Sergio, that was fantastic! Congratulations at last!",0.4,0.9
comment: ,So happy Sergio won the Masters!,0.8,0.8
comment: ,"What confusion? I'm not being rude, I'm just wondering what I missed",-0.2,0.5
comment: ,Finally!!! Congratulations!!! Masters Champion 2017!!!,0.4,1.4
comment: ,with the world golf leader's bodies hurting.. someone had to win.. yeah for Serg...,0.2,0.2
comment: ,Confusion about what? Not acting like you want him to? Sergio acts like a real person in the course and that's why I love him,-0.1,1.4
comment: ,"what a nail-biter!  Couldn't be happier. Great tournament, congrats to Sergio. So well-deserved.",0.6,2.6
comment: ,https://www.google.com/amp/www.sbnation.com/platform/amp/golf/2013/12/18/5221222/tiger-woods-sergio-garcia-comments-fried-chicken-the-players-2013,0.1,0.1
comment: ,What a first major title! Congratulations Sergio...so deserving!!!,0.5,1
comment: ,Samuel Bilodeau,0.2,0.2
comment: ,Awesome,0.7,0.7
comment: ,Congrats!!! and Trump...dont build a wall around the golf course!,0.2,0.2
comment: ,"Love, love, love.",0.8,0.8
comment: ,Good for him! Finally!!! It was a great game,0.7,2.2
5281959998_10151163726884999,"We're live from Paris, where supporters of Emmanuel Macron have gathered outside the Musée du Louvre to celebrate his victory in the French presidential election. Leave your questions for those in the crowd, and NYT journalist Daphnè Anglès will ask some.",Emmanuel Macron Wins The French Presidential Election,video,https://www.facebook.com/nytimes/videos/10151163726884999/,2017-05-07 14:13,18736,2440,1877,14853,3662,40,102,29,46
comment: ,Tonight's party at Kremlin is cancelled.,-0.7,0.7
comment: ,The French people are very smart,0.4,0.4
comment: ,The French people are very smart,0.4,0.4
comment: ,Congratulations France.  You obviously have much better educated voters.,0,0.4
comment: ,congrats!,0.3,0.3
comment: ,,0,0
comment: ,Viva la France,0.3,0.3
comment: ,!,0.1,0.1
comment: ,all cowards,0.1,0.1
comment: ,all cowards,0.1,0.1
comment: ,GOD BLESS FRANCE!,0.5,0.5
comment: ,Macron!!!!,0.2,0.2
comment: ,Viva la France,0.3,0.3
comment: ,Markel is France's new president lol,0.4,0.4
comment: ,<3,0.7,0.7
comment: ,Smart people,0.4,0.4
comment: ,Congratulations France!!!,0.2,0.2
comment: ,PROUD TO BE FRENCH !!!,0.2,0.2
comment: ,Flicitations  la France,0.1,0.1
comment: ,Flicitations  la France,0.1,0.1
comment: ,"Congratulations, France!",0.1,0.1
comment: ,Outstanding!,0.9,0.9
comment: ,Wonderful! !!!,0.9,0.9
comment: ,Welcome to the Islamc country of ''Francistan'',0.2,0.2
comment: ,Liberte,0.1,0.1
comment: ,Another win for globalist bankers.,0.2,0.2
comment: ,"MUST WATCH. Jeremy Corbyn's economic policy according to his Shadow Chancellor: higher taxes, more debt and economic chaos. Don't risk it.

https://www.facebook.com/conservatives/videos/10154960444659279/",0,1.4
comment: ,Now just don't prove the people wrong and bring about change.,-0.6,0.6
comment: ,Vive la France....thank heaven this madness did not prevail.,-0.6,0.6
comment: ,Congrats France  great choice .,0.8,0.8
comment: ,The Islamic Republic of France!! It's going to be so peaceful the next five years. So much peace I tell you.,0.2,0.9
comment: ,"The French made a wise decision and elected a centrist leader instead of a far right fascist thanks to Pakistani mangoes. The mangoes that contain vitamin B6 which improves your rationality and thinking.

Same which America chose avoid and got Trump. The same mangoes that UK didn't had enough and got a Brexit. 

These mangoes will be out this summer with full sweetness and freshness. You go and pre order at a store near you when you have a chance. And if you are in the UK, you ought to do that before you do another blunder in the summer. ;) 
#LearnFromFranceAndEatMangoes",0.1,2.1
comment: ,,0,0
comment: ,Good luck to Macron and France. But it will be tough from now on,0.3,0.6
comment: ,Congratulations France hope beats hate love from Scotland xxx,0.7,0.7
comment: ,"france and europe are being flooded by migrants from maghreb , Africa and muslims country and they vote for it , to bring more ?! lol , europeans are seeing their culture disappearing under their eyes , white native european will soon be a minority and they do nothing to stop it , here in africa we always fought against colonialism to preserve our culture!. but  i guess it's the only solution they have to face the lake of young people and the decreasing of birthing rate in europe . without migrants europe would be a retirement house for old people . so they should blame only themself .",-0.4,1.3
comment: ,France isn't France anymore.,0,0
comment: ,The Midwest and Deep South of America would've voted Le Pen in,0.3,0.3
comment: ,R.I.P FRANCE,0.1,0.1
comment: ,RIP Francistan,0,0
comment: ,This is not surprising considering how well educated the French people are!,0.1,0.1
comment: ,Turns out Le Pen is not mightier than Le Sword... I mean Macron.,0,0.1
comment: ,"It will soon :D
Her father was at 21.8% she is at 35% :D
Soon we will get rid of the liberal trashes..it is just  a matter of time",0.4,1.2
comment: ,"Rip france,enjoy your islamic terrorist attacks.",0.4,0.4
comment: ,R.I.P FRANCE :-(,-0.5,0.5
comment: ,The End of West Civilization in France is close .. France will be other country same to North the Africa in all .. religion and progress social and industrial,-0.1,0.2
comment: ,"Awesome news.  Le Pen and her bigotry did not win.  We only wish we, Americans, could say the same.",0.1,2
comment: ,Thank heaven they can now invade the hole European continent...,0.3,0.3
comment: ,Another defeat for fear mongers,-0.4,0.4
comment: ,"Bear in mind he is an Investment Banker, so that might mean he'll just screw over Straight, Gay, Black and White People equally...",-0.3,0.3
5550296508_10155940167461509,Donald Trump is now 45th President of the United States. We're continuing to watch coverage of the inauguration ceremonies.,Inauguration of Donald Trump,video,https://www.facebook.com/cnn/videos/10155940167461509/,2017-01-20 12:24,49106,19637,6507,23020,7316,644,1172,8047,8907
comment: ,"""We will no longer surrender this country, or its people, to the false song of globalism. No American citizen will ever again feel that their needs come second to the citizens of a foreign country."" -Donald J Trump",-0.3,2.2
comment: ,The death of American democracy.,0,0
comment: ,"""I just start kissing them. It's like a magnet. Just kiss. I don't even wait. And when you're a star they let you do it. You can do anything. Grab them by the pussy. You can do anything.""",0.1,1.9
comment: ,What's up with all this religion? Back at medieval times?,-0.4,0.9
comment: ,The president's speech ..someone tells Trump that the campaign is over.,0.1,0.1
comment: ,Amen,0.5,0.5
comment: ,"Breaking News: Trump breaks tradition; forgoes 'Hail to the Chief' in favour of 'Entry of the Gladiators'. 

I may not be a fan of his, but a classy move indeed",0.6,1.2
comment: ,It's time fun r our government to actually do their jobs!,0.5,0.5
comment: ,"3 years, 11 months, 30 days, 10 hours, 5 minutes and counting until the next Inauguration day.",-0.1,0.1
comment: ,Amen!!!,0.6,0.6
comment: ,"#DiaNegroParaUSA que le depara al mundo con semejante loco  
#NuevoHitler",0,0
comment: ,Shalom bendiciones trun,-0.6,0.6
comment: ,dark days ahead,0.1,0.1
comment: ,,0,0
comment: ,What happen to the others religion I am not hearing from them,-0.2,0.2
comment: ,He's a pig,0.2,0.2
comment: ,Today is Penguin Awareness Day....and National Buttercrunch Day....Certainly a day of celebration.....,0.5,0.5
comment: ,Get ready for war in the next two years!,0.5,0.5
comment: ,GO TO HELL HOLLY IDIOTS!!!!,-0.7,0.7
comment: ,How can I believe Trump when he has lied throughout his whole campaign,-0.3,0.3
comment: ,Booooo,-0.8,0.8
comment: ,Congrats Mr. TRUMP!,0.2,0.2
comment: ,Christianity I'd back back in America,-0.1,0.1
comment: ,,0,0
comment: ,My president!,0.3,0.3
comment: ,"Obama was removed.  %.100
TRUMP uploaded successfully done !!",-0.1,0.9
comment: ,,0,0
comment: ,I think I just puked in my mouth a little bit.,-0.3,0.3
comment: ,Congratulations Mr President Donald J. Trump,0.4,0.4
comment: ,"Every word he spoke was a lie, while his hand was resting on those two bibles.",-0.3,0.3
comment: ,Same,-0.1,0.1
comment: ,Impeach him,0.1,0.1
comment: ,Can I wake up now?,0,0
comment: ,The bad luck begins for america!!,-0.4,0.4
comment: ,Temp Employee,-0.1,0.1
comment: ,I just threw up,-0.1,0.1
comment: ,2 Bibles... to make sure the two Corinthians were supporting him.,0.2,0.2
comment: ,,0,0
comment: ,The horror!,0,0
comment: ,Where were you when American democracy began to crumble?,-0.8,0.8
comment: ,Good luck President Putin,0.5,0.5
comment: ,Congratulations President Donald J. Trump! Make America Great Again.,0.4,0.9
comment: ,Day of infamy.,0.1,0.1
comment: ,And now we all must suffer.,0.4,0.4
comment: ,"Trump just thanked the people of the world, especially the Russians.",0.5,0.5
comment: ,,0,0
comment: ,Cthulhu help us all.,0.4,0.4
comment: ,"Two Bibles?  His tiny little hand could have fit on that ""miniature Russian phrase book and Bible"" from Dr. Strangelove...with room to spare.  I doubt he need two full-sized ones.",-0.1,0.5
comment: ,Good luck y'all!!!,0.2,0.2
comment: ,"It's official: Trump is now the first clown ""president"" to take office.",0,0
comment: ,"God help us and please BBC, keep yer tongue out of his erse.",0.3,0.3
comment: ,,0,0
comment: ,45,0.1,0.1
comment: ,Everyone: Don't forget to set your clocks 300 years back.,0.5,0.5
comment: ,',0.1,0.1
comment: ,God Bless America!,0.6,0.6
comment: ,Grotesque,0.1,0.1
comment: ,"Great! 
My President of United State: Donald Trump!
Bye Obama!",0.5,1.5
comment: ,,0,0
comment: ,Not my president. Not now. Not ever. #cheetoincheif #dumptrump #countdowntoimpeachment,-0.3,1.6
comment: ,God help us!,0.3,0.3
comment: ,Peter Quinn hurry up,0.4,0.4
comment: ,,0,0
comment: ,President great again,0.6,0.6
comment: ,"So many tears, so many safe spaces.",0.2,0.2
comment: ,*puke*,-0.1,0.1
comment: ,Can someone please reboot the matrix!,-0.2,0.2
comment: ,,0,0
comment: ,"Obama was removed.  %.100
TRUMP uploaded successfully done !!",-0.1,0.9
comment: ,"Ladies and Gentlemen!

The President of the Divided States of America!!",0.5,1
comment: ,Congratulation to trump of new American president,0.5,0.5
comment: ,Not yet. He hasnt been shown in.,-0.2,0.4
comment: ,Did he nuke anyone yet?,0,0
comment: ,I can't be the only one who was expecting a frantic time traveler to appear on stage riding a space Unicorn screaming for the inauguration to stop. Oh well. Good luck Mr Trump,0,0.4
comment: ,Sick man,0.2,0.2
